id,user_id,dept_id,site_id,cat_id,root_cause,type,severity_level,status,media_status,details,loc_lat,loc_long,loc_geohash,occurred_at,created_at,resolved_at,escalated_at,who_resolved,who_escalated,resolved_by_admin,is_deleted,preventative_actions,hour_of_day,day_of_week,month,days_since_occurred
4595817a-0344-4ea9-a552-74222ecde695,6ef8874b-8987-432c-a470-55fb0c6170ef,DEPT-013,SITE-005,Electrical Hazard,Human Error,incident,low,Resolved,no,Sign national street share newspaper statement once clearly national threat main quite information entire.,-17.702590,172.052108,91fuv2z,2025-09-23T13:03:49.246119,2025-09-23T13:03:49.246119,2025-09-24T00:03:49.246119,,eb942fdb-040a-42ce-9e0c-461b6380d78e,,False,False,World east draw easy home bad remember campaign.,13,1,9,266
e2fbd823-d6f8-47f1-a9e7-9f88fcc0623c,eafd8374-797b-4273-888e-d58b2800cdf9,DEPT-009,SITE-010,Chemical Exposure,Inadequate Training,near_miss,medium,Resolved,no,Local will strong nor Republican democratic television design seven box way maybe mother who least.,29.530326,-84.457722,qktm1wv,2025-07-13T13:03:49.246119,2025-07-13T13:03:49.246119,2025-07-16T04:03:49.246119,,e0d1c019-b46c-4a04-b992-c6e4763afc55,,False,False,Ready our trial herself population arm fine.,13,6,7,338
5adaef1a-4370-4452-a276-9f08829057f2,bc9d3639-bd67-4e03-af9b-800bef91a992,DEPT-020,SITE-002,Ergonomics,Poor Housekeeping,property_damage,high,Resolved,success,Shoulder thing central information outside name nothing understand painting tough film month human maintain.,58.941528,126.349412,hp4sfzz,2025-06-01T13:03:49.246119,2025-06-01T13:03:49.246119,2025-06-02T12:03:49.246119,,304af43e-eba8-4a55-901c-1826b93cae5b,,False,False,Evening thing month purpose it class.,13,6,6,380
50f64fea-8ef3-4610-ad0c-81519ce82dd0,037ee16d-f725-4b77-a5ca-fd67575cebe3,DEPT-017,SITE-007,Slip and Fall,Equipment Malfunction,observation,medium,Resolved,no,Their early beat word money believe establish his.,20.196938,-29.683085,8tr3n1j,2026-04-18T13:03:49.246119,2026-04-18T13:03:49.246119,2026-04-20T18:03:49.246119,,40782d8e-6284-4a1c-b914-49ce2c382b0e,,True,False,Hospital have national right tough American play away.,13,5,4,59
20901c18-5b9d-4bc6-a88a-5f886c7d19d9,b69cddc8-1711-4cee-ba3e-e76791d3e192,DEPT-016,SITE-009,Fire Safety,Communication Failure,unsafe_act,low,Pending,success,Senior design return exist establish become woman.,84.468931,97.189361,dy3y8pe,2025-10-17T13:03:49.246119,2025-10-17T13:03:49.246119,,,,,True,False,,13,4,10,242
5bbd8cd6-48cd-4486-9d52-116b2c0bbfeb,31d9e882-33cf-4a25-8416-799788dd25b0,DEPT-010,SITE-007,Slip and Fall,Inadequate Training,incident,medium,Pending,no,Sure trouble almost understand candidate back happen seat peace we artist walk establish four.,-82.423390,166.871981,d4z1ff5,2024-08-13T13:03:49.246119,2024-08-13T13:03:49.246119,,,,,False,False,,13,1,8,672
84c470f4-8d9e-42cd-833b-6ba8db75b69b,4fbd17fe-ad79-4919-a63d-1b471aedb3fe,DEPT-011,SITE-010,Slip and Fall,Design Flaw,observation,medium,Escalated,no,Phone action within moment feeling bill station ahead market business know news traditional.,-85.750020,-46.184977,2h8ffk4,2024-11-06T13:03:49.246119,2024-11-06T13:03:49.246119,,2024-11-06T14:03:49.246119,,806e8a71-d529-4f1f-91ec-0d21caf79fb0,False,False,,13,2,11,587
0bfa9fba-340b-4c01-b474-a91a1befa087,f7382aaf-4715-4b67-bc0c-695cb8d14a2b,DEPT-010,SITE-003,Fire Safety,Fatigue,unsafe_act,medium,Resolved,success,Study its explain store assume kitchen hotel black hundred already air model commercial defense turn.,84.490892,148.034677,bnfw331,2026-03-03T13:03:49.246119,2026-03-03T13:03:49.246119,2026-03-06T00:03:49.246119,,f3344060-f227-4fa8-86e9-9a5b1e36c22c,,False,False,While safe pattern current throw above might.,13,1,3,105
43dd9252-d071-449e-aee6-8401a8e7277b,94d2982e-e22e-40c4-ac6e-f4f7899b8b09,DEPT-003,SITE-006,Electrical Hazard,Environmental Factor,unsafe_condition,high,Pending,yes,Fly prepare few rate answer to agency family try operation know conference despite see different.,-51.234659,-102.071435,1mxpdv0,2026-06-14T13:03:49.246119,2026-06-14T13:03:49.246119,,,,,False,False,,13,6,6,2
87adfd85-2bed-4a32-b2e9-d082edaca93d,1578eea2-cce9-4a01-81dd-bfacb35c0bc9,DEPT-007,SITE-010,Equipment Failure,Poor Housekeeping,near_miss,medium,Pending,no,Event professional teacher Congress task our lay trip recent body movement whatever glass nearly.,81.992264,-20.011097,3gr4ezh,2025-08-15T13:03:49.246119,2025-08-15T13:03:49.246119,,,,,True,False,,13,4,8,305
384001d4-aea3-4877-8b9c-00d984baf12a,47bbf293-8979-473c-9fda-24d4eaf13444,DEPT-015,SITE-009,Slip and Fall,Equipment Malfunction,injury,high,Escalated,success,Eat somebody executive wear describe one star trouble somebody soldier before population beat maybe option how.,44.669652,-113.675528,buvmz1w,2025-02-13T13:03:49.246119,2025-02-13T13:03:49.246119,,2025-02-13T23:03:49.246119,,7ce36ba0-6551-4947-86c7-09c152173812,False,False,,13,3,2,488
f135cafd-561e-4575-8cc5-785b922af8b7,f41a9c29-7e3d-4820-89b5-bbcf50f3883e,DEPT-004,SITE-004,Electrical Hazard,Poor Housekeeping,unsafe_condition,medium,Resolved,no,Watch go gas remember white available create anyone maintain of never test impact baby expert outside.,40.472740,-173.503873,prubjt8,2024-07-31T13:03:49.246119,2024-07-31T13:03:49.246119,2024-08-01T01:03:49.246119,,c9d4c4af-0064-40ff-8600-fd6f4ee77305,,True,False,Race cause than baby less small begin establish.,13,2,7,685
70bcf32e-2cbb-4105-b9ea-e0d4e5e24ef4,d81d85fa-e07d-4694-86bc-5f5cea7ece99,DEPT-006,SITE-010,Electrical Hazard,Inadequate Training,observation,high,Pending,no,Her operation present left same conference baby over include me film deep or there.,-27.402955,-108.590978,89u1px9,2026-02-16T13:03:49.246119,2026-02-16T13:03:49.246119,,,,,True,False,,13,0,2,120
d26ef865-6cbd-41d6-8586-9893807feb2d,e27aaa5a-4c2b-44cf-b781-ca78cc85e43b,DEPT-009,SITE-005,Equipment Failure,Human Error,near_miss,low,Resolved,no,Policy quickly long change fly player thousand loss animal better develop miss side real.,20.117215,64.037727,r51fznu,2026-03-13T13:03:49.246119,2026-03-13T13:03:49.246119,2026-03-14T17:03:49.246119,,1c291d6c-fd22-4e8b-be66-ee2cc87657ed,,False,False,Source paper if mission majority us full war soldier.,13,4,3,95
f13f2b90-1243-4563-89ed-92e4b2fb19d6,15f9b1e8-8e38-4111-9a99-e04419b3ef72,DEPT-002,SITE-009,Equipment Failure,Design Flaw,unsafe_act,medium,Resolved,no,Tax these pressure nature this market community professional.,-55.617234,-31.134241,dz5xzd7,2024-12-02T13:03:49.246119,2024-12-02T13:03:49.246119,2024-12-03T00:03:49.246119,,c695bb7b-ef61-4eae-92aa-69958625ab62,,True,False,Effect sometimes easy better hand surface vote ball fact go long size.,13,0,12,561
cf611767-5761-4f1d-a4ab-e4c70025d2b4,239d4d84-66fd-417c-bdc1-853f73805229,DEPT-007,SITE-006,Slip and Fall,Equipment Malfunction,unsafe_act,low,Resolved,no,Figure those fine like bed poor area follow authority discuss senior remember.,19.576235,19.681525,wk29pw9,2025-02-26T13:03:49.246119,2025-02-26T13:03:49.246119,2025-03-01T03:03:49.246119,,bf246feb-d6aa-4e2c-bcf3-c41b7e4a7ead,,True,False,Page deal ahead identify whom little.,13,2,2,475
9cacc3a7-d5f1-422c-b8a3-759e133ec0f9,0ef82b6a-7c43-40d0-8c9b-168a9e42e175,DEPT-016,SITE-002,Fire Safety,Human Error,incident,medium,Pending,success,Claim worry lawyer example many product prepare trouble change enough care right.,-15.862764,97.924458,b7v061e,2025-06-05T13:03:49.246119,2025-06-05T13:03:49.246119,,,,,False,False,,13,3,6,376
f35d701e-d310-49f9-913f-d995fd70d4d3,3c6a0051-3021-4065-a778-80fa81efad93,DEPT-008,SITE-007,Electrical Hazard,Poor Housekeeping,near_miss,high,Escalated,no,Who general area challenge claim itself serve staff wide.,28.390502,-94.212912,sckfyx6,2024-08-25T13:03:49.246119,2024-08-25T13:03:49.246119,,2024-08-25T22:03:49.246119,,43079b9d-89e6-49fd-92dd-210f50e9c642,False,False,,13,6,8,660
f2fb47fc-6ba1-48cb-90f6-4d821f21654a,ef2c4d28-8903-4cc4-af8f-91a53d9245ae,DEPT-012,SITE-003,Equipment Failure,Equipment Malfunction,property_damage,low,Resolved,success,Perhaps whole but chair boy number condition past ready another.,0.122434,83.734866,suqbw37,2025-07-28T13:03:49.246119,2025-07-28T13:03:49.246119,2025-07-28T15:03:49.246119,,8591b79f-ec3f-4401-b1a9-9cc216ecacbf,,False,False,Week reach manager section attack cold month sort spend win.,13,0,7,323
6b65b8a6-6284-412a-8057-4c8cfb1a8632,eafd8374-797b-4273-888e-d58b2800cdf9,DEPT-009,SITE-002,Equipment Failure,Poor Housekeeping,observation,medium,Resolved,success,Even piece just whose point fast detail drop enough.,6.751142,-55.073791,pxy4vvs,2026-04-26T13:03:49.246119,2026-04-26T13:03:49.246119,2026-04-28T11:03:49.246119,,ca28541c-20aa-419b-b388-2ad9bab061c5,,False,False,Offer wish perhaps accept term like wrong information late learn director young artist.,13,6,4,51
5e291c4f-3998-4016-afec-f32566973161,2f77dea3-2e89-4a76-baa6-b01de7ced1d8,DEPT-013,SITE-007,Ergonomics,Communication Failure,unsafe_act,medium,Resolved,no,Week fact great commercial career once machine product career store significant professional around across.,-62.404424,-29.659319,buqv0r9,2026-05-03T13:03:49.246119,2026-05-03T13:03:49.246119,2026-05-04T18:03:49.246119,,2441045a-7467-4c7b-8094-9339f5725077,,False,False,There TV dog religious home small and everyone simple edge foreign.,13,6,5,44
8ae98294-ff69-44ad-9d9d-9fe12c0a37ef,b574d3b0-3ea1-4884-a0cb-8f44078398b6,DEPT-010,SITE-005,Chemical Exposure,Inadequate Training,injury,medium,Resolved,success,Religious debate poor four any however more above positive smile interview sort.,54.789696,-102.117632,x8pb4mm,2024-11-29T13:03:49.246119,2024-11-29T13:03:49.246119,2024-11-29T16:03:49.246119,,553d0ae7-938e-4045-a33f-69b9711ef14a,,False,False,Upon per price specific but fish receive kid.,13,4,11,564
5ca2d353-f997-4b96-961e-c365c3e062f5,e775f62f-7e74-4288-a58d-d58d07475e03,DEPT-002,SITE-008,Chemical Exposure,Equipment Malfunction,injury,high,Resolved,yes,Economy fact various share option past any today word ago.,-61.485390,-44.634541,2epfr24,2024-12-04T13:03:49.246119,2024-12-04T13:03:49.246119,2024-12-06T02:03:49.246119,,6c9fab0f-ded5-4c64-a87c-7c5c09954601,,False,False,Task join key ten something five prevent begin.,13,2,12,559
0335fbfd-d89d-4f44-b4f1-4df1f6528b9f,ced894de-93ba-4b6e-b86a-9a52ed88687c,DEPT-011,SITE-004,Security Breach,Inadequate Training,unsafe_act,low,Resolved,no,Off leg bad heavy mind remain growth TV consider.,-14.731472,-98.477394,9dswckx,2025-04-15T13:03:49.246119,2025-04-15T13:03:49.246119,2025-04-17T01:03:49.246119,,71878e8e-d32b-4557-8375-a89b1a9ec316,,False,False,Hot save practice option middle population heavy base simple its assume certainly.,13,1,4,427
091cd7a6-2a23-4651-abc4-55e55c3bbb41,860ec903-fd0d-4ed6-962d-29091b5b677d,DEPT-007,SITE-004,Electrical Hazard,Poor Housekeeping,unsafe_act,high,Escalated,no,Quality summer structure ready truth source team consumer.,-76.267927,-50.993769,yxz23w8,2024-11-25T13:03:49.246119,2024-11-25T13:03:49.246119,,2024-11-25T14:03:49.246119,,3ee4649a-0012-44ae-9847-39379c6a1d70,False,False,,13,0,11,568
f793d53f-0254-4a95-8b2c-94bc359238f3,55e95757-44b4-42be-80c5-2d025efe075c,DEPT-001,SITE-006,Ergonomics,Human Error,injury,medium,Pending,success,More start usually price add current special reality leader address us minute.,79.007460,106.966349,p0qkr6w,2024-06-18T13:03:49.246119,2024-06-18T13:03:49.246119,,,,,False,False,,13,1,6,728
ae1de412-bd7f-4954-97f3-f3f56c964372,2f77dea3-2e89-4a76-baa6-b01de7ced1d8,DEPT-017,SITE-003,Slip and Fall,Environmental Factor,property_damage,high,Resolved,failed,Sell enough today let take easy natural interest fly nature least.,-64.776133,-175.233695,m5hn2qf,2025-02-28T13:03:49.246119,2025-02-28T13:03:49.246119,2025-03-02T18:03:49.246119,,6bac9b97-7431-42b4-8d28-7154f23020d9,,False,False,Nice on society street small throw peace nor leave main believe.,13,4,2,473
319ec7d3-84cb-498e-9f17-0e8a3c352a49,7110318a-9e55-471b-aaaf-b188caaf1496,DEPT-002,SITE-009,Chemical Exposure,Human Error,observation,low,Resolved,failed,Factor action able student life sit understand.,-54.559754,-41.221821,1yk7en0,2024-12-13T13:03:49.246119,2024-12-13T13:03:49.246119,2024-12-15T05:03:49.246119,,57d609dd-ed96-4ccc-9e49-21ad307df41e,,False,False,Election it before behavior deal there final.,13,4,12,550
f44236df-e62d-4dc5-a7bc-7e389ccf07cb,45c1689b-4fd0-4c20-a89f-a6f7d0eabb0b,DEPT-009,SITE-003,Electrical Hazard,Equipment Malfunction,near_miss,medium,Resolved,no,Usually left eye mission budget color per manager daughter event sure measure economy third officer week.,80.666746,-110.085063,hnctf9h,2026-04-12T13:03:49.246119,2026-04-12T13:03:49.246119,2026-04-12T16:03:49.246119,,b570ae1b-b338-4919-b61b-91d4b6885ee4,,False,False,Defense money raise box still sort leave feeling soon whole that meeting yourself.,13,6,4,65
89450eab-e014-4178-9462-7fecf8cee6a8,43fc11e4-4df2-4d64-9624-ad5c03f7fcb7,DEPT-013,SITE-010,Chemical Exposure,Human Error,near_miss,medium,Resolved,no,Operation also travel argue where red page act whose wear discuss election dark allow arrive available.,-28.188264,8.730786,4f5hcss,2025-06-19T13:03:49.246119,2025-06-19T13:03:49.246119,2025-06-21T22:03:49.246119,,4ef619fc-1e7b-49dc-993e-33cc1878f4d9,,False,False,Kid picture and able opportunity glass manager military.,13,3,6,362
3a71fbc5-5aee-4d22-be75-8949e73a1a2e,a03004c8-5368-4292-9a07-0e58a532dc29,DEPT-006,SITE-009,Ergonomics,Human Error,unsafe_condition,medium,Resolved,success,Usually shoulder style teacher hair entire indeed take house man provide reach job agree else almost.,-26.586596,-76.125306,zhfeu0b,2025-09-16T13:03:49.246119,2025-09-16T13:03:49.246119,2025-09-17T01:03:49.246119,,d2088dcc-264f-464d-8bd1-25adb240cb6f,,False,False,Majority single fund avoid hit modern computer blue.,13,1,9,273
8f32181a-002d-44b1-940c-03d7fd4821e8,3681562c-dd13-4ae5-a661-ee1d57d70cfa,DEPT-010,SITE-002,Electrical Hazard,Inadequate Training,near_miss,medium,Resolved,no,Standard continue town majority if single new quickly open author school.,36.509433,-108.359198,huh15jh,2024-06-23T13:03:49.246119,2024-06-23T13:03:49.246119,2024-06-26T01:03:49.246119,,4cd97705-da0f-4b12-964c-0ecc14356f2c,,False,False,Everyone his stuff away six east year clearly happy likely worker level.,13,6,6,723
86f16085-91a1-4c83-866b-ed96a4846d61,53e826a9-c427-4a86-92b3-e94c2c2f90a1,DEPT-020,SITE-006,Equipment Failure,Human Error,incident,medium,Resolved,success,Current interview security simply herself fast industry yet throughout difference sense help course morning future.,48.586804,-173.254784,ngg5kf5,2024-11-10T13:03:49.246119,2024-11-10T13:03:49.246119,2024-11-11T05:03:49.246119,,a5d2cacd-b5cb-4923-a7d4-36cce65a3594,,False,False,Fine traditional onto exactly toward she company wind appear knowledge.,13,6,11,583
23093be6-e6f0-46de-98c1-22dbe44223d5,37979c5a-c646-4897-9fdd-500dcf30cf84,DEPT-003,SITE-005,Ergonomics,Design Flaw,property_damage,medium,Resolved,success,Event daughter for knowledge cultural tough know allow phone consumer human knowledge law employee plant me.,36.100350,63.945536,mh261xy,2026-01-27T13:03:49.246119,2026-01-27T13:03:49.246119,2026-01-29T12:03:49.246119,,b46c4ac3-9856-4d10-8c7e-dd0d862d644a,,True,False,Response peace trip example Mrs read moment war.,13,1,1,140
c2329e16-0b7e-43f7-8da3-3936de65aa08,44456a7e-70f4-42e9-984c-48ed59dfafda,DEPT-008,SITE-001,Ergonomics,Environmental Factor,unsafe_act,medium,Resolved,no,Give really road traditional official short bit light director accept two rock.,21.157327,156.799250,rdt867h,2024-12-09T13:03:49.246119,2024-12-09T13:03:49.246119,2024-12-12T07:03:49.246119,,8cd8a605-81ca-40f7-8a05-5d94ea0c6954,,True,False,Very fall ready report key hand base.,13,0,12,554
475286ab-126c-420b-8c38-6f10c39903c1,9c8f965d-3413-4dee-bf45-f509d0c128de,DEPT-014,SITE-010,Chemical Exposure,Inadequate Training,unsafe_condition,medium,Resolved,no,Technology bed new with ask miss important so.,14.233190,-52.868071,pdxgusn,2026-02-25T13:03:49.246119,2026-02-25T13:03:49.246119,2026-02-27T08:03:49.246119,,3e80f369-80ac-4cbf-8d45-a7192b631fa7,,False,False,Thus family think with information commercial same down along.,13,2,2,111
b4c54411-3726-49fe-b4b0-47e72c99251b,47bbf293-8979-473c-9fda-24d4eaf13444,DEPT-004,SITE-004,Ergonomics,Inadequate Training,near_miss,high,Resolved,yes,Food seat door point court simple admit follow report nearly seven budget.,28.717416,-40.902767,8gpku11,2025-08-13T13:03:49.246119,2025-08-13T13:03:49.246119,2025-08-14T19:03:49.246119,,52a7e8c6-19c6-47fa-a058-52eaab5d5251,,False,False,Realize fast morning name or hold seem practice mention model five whatever.,13,2,8,307
7b684bb7-ae1c-4e81-9c0c-a54d480ecfb5,6ef8874b-8987-432c-a470-55fb0c6170ef,DEPT-001,SITE-008,Security Breach,Human Error,unsafe_act,high,Resolved,no,Cut if key guess foreign might strategy last truth old or newspaper admit space moment senior.,-87.845357,132.662841,9s78dbe,2024-12-11T13:03:49.246119,2024-12-11T13:03:49.246119,2024-12-14T08:03:49.246119,,7ec3381f-449e-436f-a944-904225091eda,,False,False,Usually tonight fund general authority believe.,13,2,12,552
46fb5c50-3a62-46c0-9315-0c5163212ec9,c676dfeb-0d61-465e-8b8c-0d42a354bc0b,DEPT-020,SITE-004,Equipment Failure,Poor Housekeeping,unsafe_condition,high,Resolved,success,Out store far material matter drug city civil skill program more similar increase.,-52.086601,-50.484319,2zgfg7p,2024-10-08T13:03:49.246119,2024-10-08T13:03:49.246119,2024-10-09T23:03:49.246119,,ff3795cb-971f-4e7c-9d39-a090493bfc9b,,False,False,Continue agree west somebody goal most manage.,13,1,10,616
acc78e5c-1d3e-4c77-92ef-cf5ac3d389b8,6ef8874b-8987-432c-a470-55fb0c6170ef,DEPT-014,SITE-001,Security Breach,Poor Housekeeping,observation,low,Pending,no,Agreement month seat appear air management thank structure same set view government determine.,87.884521,13.236448,d5q2mw8,2026-03-19T13:03:49.246119,2026-03-19T13:03:49.246119,,,,,False,False,,13,3,3,89
8bd12e50-948a-4647-b000-0f4282bd633c,2ab2464c-3f95-4d23-bda8-0de20d66ffe4,DEPT-001,SITE-006,Equipment Failure,Communication Failure,unsafe_condition,low,Resolved,success,Stock site fly high attention small PM decade policy help old.,63.424921,109.853724,jwy2ne0,2025-01-21T13:03:49.246119,2025-01-21T13:03:49.246119,2025-01-21T21:03:49.246119,,f5407358-2bec-468b-8fcb-3248bbeb07e1,,False,False,Teacher less find glass real industry seven ability culture concern short hope serve manager.,13,1,1,511
4e761661-4b33-4e8e-89f7-89aa6ffd85dd,8fbd54bd-bfbb-479e-ba6d-f937f33c5d0a,DEPT-020,SITE-001,Environmental,Fatigue,unsafe_act,low,Resolved,success,These suggest author table approach table magazine address international others.,-31.177274,7.266671,t54eneq,2026-02-16T13:03:49.246119,2026-02-16T13:03:49.246119,2026-02-16T20:03:49.246119,,1b1bebcb-8d02-491e-957d-c7f5377cb1e0,,False,False,Somebody she this day at should team share success sign.,13,0,2,120
eae6316a-5996-46f3-aa23-58df62c2f90a,7c49c4cd-8524-4618-9977-4a3400e721c2,DEPT-010,SITE-003,Environmental,Poor Housekeeping,incident,low,Resolved,success,Interview laugh sound shoulder go too participant remember.,-53.611642,27.289294,v4027nb,2025-07-05T13:03:49.246119,2025-07-05T13:03:49.246119,2025-07-07T10:03:49.246119,,46154553-af01-43e1-9253-6abd1d934389,,True,False,Central create family thank wife ask own apply.,13,5,7,346
6bb4f77a-a456-4d74-940f-165536bcabee,57441728-b1fc-49d3-831a-0be772f73133,DEPT-005,SITE-006,Ergonomics,Poor Housekeeping,unsafe_condition,high,Escalated,success,Investment tend including agreement this method important radio affect art.,-22.077959,-48.210050,xhv6u1t,2025-04-19T13:03:49.246119,2025-04-19T13:03:49.246119,,2025-04-19T15:03:49.246119,,558fa39c-6d15-44df-a43c-28b028716c23,False,False,,13,5,4,423
3a35df30-f78f-4d65-bbd6-027265170aff,9346f07e-e37a-4554-a337-931982b56795,DEPT-010,SITE-006,Security Breach,Human Error,observation,low,Pending,no,Bar newspaper condition benefit day tend method life send.,33.019566,138.282806,k9nunwg,2025-02-10T13:03:49.246119,2025-02-10T13:03:49.246119,,,,,True,False,,13,0,2,491
7274d53f-453e-4300-8945-4f5d7d190040,9f101144-ed65-4467-ba3e-116fe8d23ef0,DEPT-011,SITE-007,Chemical Exposure,Inadequate Training,injury,high,Resolved,failed,Fast physical number institution ahead decade strong evening board strong low.,73.061480,-16.032284,pnjsw83,2024-08-23T13:03:49.246119,2024-08-23T13:03:49.246119,2024-08-24T11:03:49.246119,,4398e64d-589c-4683-a09c-1bcb9f7e29a1,,False,False,Try however idea you prevent program set radio late since field cover save.,13,4,8,662
672af0aa-ae45-4aeb-81ad-59389857f17c,d81d85fa-e07d-4694-86bc-5f5cea7ece99,DEPT-010,SITE-001,Environmental,Human Error,injury,high,Resolved,success,Expect ago federal treatment old hour upon customer catch environment also recent kind wrong matter wall.,-33.836714,-179.347469,znfk2nh,2026-05-17T13:03:49.246119,2026-05-17T13:03:49.246119,2026-05-20T04:03:49.246119,,29830dd2-3e8b-4fa6-a57b-be2f882c3d05,,False,False,Generation say expert might health your fund total tell.,13,6,5,30
26760fb0-8364-4034-9aaa-ea8305446e2a,57441728-b1fc-49d3-831a-0be772f73133,DEPT-002,SITE-002,Ergonomics,Equipment Malfunction,unsafe_act,low,Resolved,no,Give number house partner keep service food he.,46.716331,-101.381844,32mrru9,2025-10-25T13:03:49.246119,2025-10-25T13:03:49.246119,2025-10-25T17:03:49.246119,,8384595f-9186-41eb-a17e-cd06b8e355fa,,True,False,Instead standard entire system mention human staff hair into most early let maybe.,13,5,10,234
f5c7be67-8ee8-4d32-80f8-a7d3d686ecff,8ae4708a-5f9a-45f8-96ff-814b4d351667,DEPT-010,SITE-003,Environmental,Human Error,injury,medium,Pending,success,Heart machine program not far stop total behind question ball several eight industry commercial but.,23.985659,58.969755,udmkwn8,2025-10-04T13:03:49.246119,2025-10-04T13:03:49.246119,,,,,True,False,,13,5,10,255
05a645e6-b490-433d-bf4c-9ae7849b5313,8b608112-1e76-4183-a522-f10e7d8b3c0e,DEPT-017,SITE-003,Electrical Hazard,Poor Housekeeping,property_damage,high,Resolved,success,Article level prepare body argue young best rich sense resource soon actually I accept.,80.602510,50.110464,tvkzqez,2026-06-04T13:03:49.246119,2026-06-04T13:03:49.246119,2026-06-06T08:03:49.246119,,688a2cfa-f73c-481e-9d1c-0678288dfed3,,False,False,Action feeling truth week up politics development performance begin page season until.,13,3,6,12
afc2e0c6-1dfe-4f95-9e71-4b07f6aa824e,4fbd17fe-ad79-4919-a63d-1b471aedb3fe,DEPT-018,SITE-009,Ergonomics,Equipment Malfunction,property_damage,high,Escalated,no,Until car along order industry determine best.,-29.587930,178.349075,jnb9k21,2024-07-03T13:03:49.246119,2024-07-03T13:03:49.246119,,2024-07-03T17:03:49.246119,,3184d708-292b-475a-ad7c-e2fc02e47cd0,False,False,,13,2,7,713
0f70494e-6176-48e4-b66a-566f40750168,92938f29-fb29-4d3d-a8b8-f8caaa150dfe,DEPT-019,SITE-010,Ergonomics,Equipment Malfunction,near_miss,medium,Resolved,no,Risk audience various church police nearly huge PM fund wrong.,81.660946,96.356515,0bbcjv4,2024-10-13T13:03:49.246119,2024-10-13T13:03:49.246119,2024-10-16T04:03:49.246119,,c19a2cba-9355-4407-91e2-2d77ffa20f3a,,False,False,Every air him create voice risk quality apply school small western.,13,6,10,611
f01359ee-b7fe-4f23-b9a5-a10f7cac9993,931954b2-bec9-4cd6-8901-b0819a30d4ff,DEPT-016,SITE-005,Ergonomics,Communication Failure,incident,medium,Resolved,success,Good four they write side that manage.,84.480264,39.174629,4g45czx,2026-05-17T13:03:49.246119,2026-05-17T13:03:49.246119,2026-05-20T09:03:49.246119,,dc9a2be9-c3a5-4986-83c1-1021aa8c60b0,,False,False,Walk pattern protect most base capital agree everything ask second.,13,6,5,30
2f3532a8-ba7f-4cd8-8fe2-2917c0152c46,46ea5bf4-942f-482f-be03-e9b4f0deaf2e,DEPT-008,SITE-002,Ergonomics,Human Error,unsafe_act,medium,Resolved,no,Focus more arrive music into enter someone industry team set.,-71.294966,-100.766661,k5u7zhr,2025-02-25T13:03:49.246119,2025-02-25T13:03:49.246119,2025-02-27T21:03:49.246119,,007d490d-4698-4157-ba1b-463ea1d6fc9f,,True,False,Single travel like work mouth father speak top expert again.,13,1,2,476
ee69ebd3-9680-4517-ab17-effec7d13328,53e826a9-c427-4a86-92b3-e94c2c2f90a1,DEPT-011,SITE-009,Security Breach,Human Error,incident,medium,Resolved,success,Seat place best player just watch hot can try scene on rise night.,66.247007,-39.006949,2u8ccr7,2025-01-16T13:03:49.246119,2025-01-16T13:03:49.246119,2025-01-19T11:03:49.246119,,e54eda96-9075-44b8-aefe-8d1ec79d0d6f,,False,False,Life floor since approach two professor race war.,13,3,1,516
338d247f-4d9c-4524-9195-0d955d677f92,f15fc515-ecc9-433d-9509-d027e43faa65,DEPT-004,SITE-006,Equipment Failure,Equipment Malfunction,unsafe_condition,medium,Resolved,yes,Space activity again think ahead career suggest tree talk around structure near behind tough admit data.,89.299614,117.638273,f2hf2xn,2024-12-05T13:03:49.246119,2024-12-05T13:03:49.246119,2024-12-07T03:03:49.246119,,67a4a9c8-b608-419f-8fe9-c6a477d3aecc,,True,False,Home church describe gun these ten somebody recognize hundred drug sort.,13,3,12,558
da5fd834-5b72-4ae5-a1e8-e60e8810ee38,5ec55e0e-dd3f-4ee7-8846-acf69a952a8a,DEPT-004,SITE-008,Environmental,Equipment Malfunction,near_miss,high,Pending,yes,Just matter moment language speech born require staff audience image natural establish attorney.,-63.597446,-22.704339,5d4mtjw,2026-06-15T13:03:49.246119,2026-06-15T13:03:49.246119,,,,,False,False,,13,0,6,1
330999ca-d40d-4075-af8f-045dc8819654,8d1e235a-8eaf-46a0-9e6a-da8296657524,DEPT-020,SITE-009,Fire Safety,Fatigue,near_miss,high,Escalated,success,Wide region almost tax per produce although author future public level role world medical recent.,20.862279,-99.797133,nccjt2s,2025-04-08T13:03:49.246119,2025-04-08T13:03:49.246119,,2025-04-09T01:03:49.246119,,adf9f092-16e9-4e92-9372-c05122587fcb,False,False,,13,1,4,434
1622522c-9ef3-4330-b117-f5038148afc6,6ef8874b-8987-432c-a470-55fb0c6170ef,DEPT-018,SITE-008,Chemical Exposure,Equipment Malfunction,unsafe_condition,high,Resolved,no,Alone either case point left star collection carry few bad military perform security do.,-65.789392,-157.479504,3pp70me,2025-12-27T13:03:49.246119,2025-12-27T13:03:49.246119,2025-12-28T06:03:49.246119,,3c4e61ce-7960-4894-b516-7d1615c5de46,,False,False,Tax arm seek garden including picture control product.,13,5,12,171
